id_order,state,sku
438313,Completed,PHI0056
438514,Completed,APP2542
438514,Completed,SAT0034
438539,Completed,APP2498
438539,Completed,APP2148
438539,Completed,APP1014
438561,Completed,WAC0215
438539,Completed,APP2155
438539,Completed,APP1215
438654,Completed,OWC0001
438660,Completed,NEA0003
438687,Completed,PLA0021
438722,Completed,CRU0026-2
438725,Completed,SYN0172
438758,Completed,CRU0045
438841,Completed,APP2074
438871,Completed,SAN0180
438926,Completed,OWC0206
438994,Completed,LGE0037
439029,Completed,TRK0004
439071,Completed,SPH0014
439141,Completed,NEA0003
439146,Completed,APP2072
439150,Completed,ZAG0024
439235,Completed,OWC0040-2
439240,Completed,APP1184
439240,Completed,APP1014
439323,Completed,WAC0168
439362,Completed,QNA0171
439362,Completed,WDT0135
439450,Completed,GTE0094
439450,Completed,LAC0194
439467,Completed,EVU0003
439648,Completed,APP1916
439852,Completed,AP20107
439926,Completed,FIT0023
439929,Completed,WAC0165
439946,Completed,SNS0016
440002,Completed,SYN0173
440048,Completed,HGS0002
440048,Completed,NTE0123
440125,Completed,TPL0030
440233,Completed,APP2511
440233,Completed,JBL0122
440383,Completed,APP1770
440423,Completed,APP1961
440466,Completed,WDT0177
440471,Completed,APP1184
440423,Completed,BEL0102
440466,Completed,APP2487
440423,Completed,OTT0155
440423,Completed,EVU0005
440423,Completed,EVU0003
440471,Completed,MIN0005
440523,Completed,APP0729
440527,Completed,SEA0047
440523,Completed,APP1913
440538,Completed,WAC0223
440423,Completed,TUC0260
440543,Completed,PUR0151
440523,Completed,PLA0021
440471,Completed,BEL0219
440553,Completed,ZAG0026
439946,Completed,LOG0228
440562,Completed,BEL0279
440471,Completed,STA0050
440562,Completed,APP1645
440471,Completed,SAT0025
440471,Completed,APP1511
440620,Completed,APP2079
440471,Completed,OTT0169
440471,Completed,APP1014
435610,Completed,QNA0210
438709,Completed,APP2069
440828,Completed,NDA0001
440845,Completed,BNQ0044
440847,Completed,PLA0021
440845,Completed,NTE0026
440896,Completed,SNS0019
384861,Completed,SYN0172
440828,Completed,WDT0243
440933,Completed,APP0657
440991,Completed,PAC2093
440991,Completed,WAC0161
435264,Completed,GRT0425
435610,Completed,WDT0177
435264,Completed,BEL0301
441133,Completed,APP1184
440620,Completed,APP1638
441343,Completed,IFX0175
441416,Completed,OWC0153-2
441483,Completed,APP1184
441494,Completed,ZAG0029
441494,Completed,LGE0030
441535,Completed,APP0401
441548,Completed,PAC2119
441494,Completed,APP2118
441628,Completed,PAC2222
441712,Completed,WAC0217
441728,Completed,AP20171
441793,Completed,SYN0181
441804,Completed,OWC0155-2
441847,Completed,DLL0021
441854,Completed,JMO0095
441942,Completed,OWC0036-2
442005,Completed,OWC0155
442069,Completed,APP2494
439929,Completed,LOG0218
442215,Completed,CYB0002
442368,Completed,NEA0003
442488,Completed,APP2474
442497,Completed,LIF0106
442488,Completed,OTT0167
442611,Completed,APP1965
441707,Completed,LAC0206
442731,Completed,NEA0012
442862,Completed,TOS0014
443024,Completed,PAC2130
440828,Completed,SYN0172
441535,Completed,APP1130
435212,Completed,ALL0002
443278,Completed,BEL0301
443313,Completed,WAC0219
443430,Completed,TRN0007
443465,Completed,APP1964
443465,Completed,APP1184
443465,Completed,NTE0039
443465,Completed,OTT0127
443465,Completed,BEL0240
443465,Completed,ELG0030
443479,Completed,NIE0002
443480,Completed,APP1210
435212,Completed,NEA0001
443480,Completed,SAT0048
443526,Completed,WAC0165
443480,Completed,APP2406
441343,Completed,OWC0007
441343,Completed,CRU0045
443480,Completed,STM0086
443642,Completed,SNS0010
428669,Completed,PUR0150
429350,Completed,MAT0001
429350,Completed,DLL0048
429350,Completed,OWC0184
428669,Completed,OTT0135
443747,Completed,APP1014
443749,Completed,DVI0001
443720,Completed,TUC0317
443781,Completed,SAT0002
443781,Completed,SAT0025
443809,Completed,PHI0070
443862,Completed,APP1529
443967,Completed,WAC0162
444099,Completed,MAT0002
444099,Completed,APP1208
444137,Completed,DLK0087
444156,Completed,PAC2222
444142,Completed,WOE0002
444142,Completed,STK0007
444475,Completed,APP2076
444475,Completed,SAT0048
444475,Completed,APP0657
444475,Completed,MMW0010
444475,Completed,APP2487
444475,Completed,APP2482
444475,Completed,APP1184
444543,Completed,SPE0185
444543,Completed,EVU0004
444543,Completed,BEL0286
444543,Completed,APP0478
444543,Completed,BEL0165
444543,Completed,TIG0018
444828,Completed,CRU0026-2
444968,Completed,MAT0002
444984,Completed,SNS0020
444989,Completed,APP1215
445041,Completed,WAC0024
445127,Completed,PAR0065
445139,Completed,OWC0036-2
445150,Completed,SNS0019
445150,Completed,SNS0010
445150,Completed,SNS0014
445204,Completed,DEV0008
445253,Completed,MOS0185
445253,Completed,MOS0076
445267,Completed,LAC0175
445396,Completed,SAT0014
445458,Completed,NOD0001
445458,Completed,NOD0003
445458,Completed,LAC0165
445458,Completed,WHO0002
445458,Completed,WDT0312
445507,Completed,LAC0217
445458,Completed,QNA0171
445458,Completed,MIN0005
445458,Completed,APP1207
445582,Completed,NEA0003
444079,Completed,PAC2136
445704,Completed,BOS0037
445780,Completed,APP0894
436496,Completed,APP2264
436496,Completed,APP0657
445836,Completed,OTT0115
445839,Completed,APP1969
445843,Completed,OWC0068
445860,Completed,TPL0019
445861,Completed,APP0200
445959,Completed,PIE0025
445970,Completed,CRU0052-2
446065,Completed,ZAG0018
446232,Completed,WAC0165
446249,Completed,SNS0016
446308,Completed,WDT0312
446308,Completed,SYN0180
446330,Completed,NTE0114
446371,Completed,OWC0020
435241,Completed,WAC0165
446436,Completed,APP2557
446438,Completed,APP2498
444543,Completed,OWC0235-2
444543,Completed,BEL0277
446600,Completed,APP1184
446606,Completed,PAC2242
445456,Completed,AP20280
445456,Completed,APP0432
445456,Completed,APP0979
446774,Completed,APP2533
447013,Completed,APP2142
447013,Completed,APP1215
447113,Completed,NEA0003
447132,Completed,OWC0218-2
447169,Completed,BOS0009
447231,Completed,APP1080
447231,Completed,BEL0234
447383,Completed,APP2557
447327,Completed,AP20195
447568,Completed,WAC0240
447578,Completed,CRU0045
447578,Completed,OWC0018
437366,Completed,APP1184
447751,Completed,APP1635
447822,Completed,PAC1367
447833,Completed,ZAG0029
447901,Completed,APP1014
447966,Completed,WAC0168
448088,Completed,WAC0185
448091,Completed,LAC0175
447568,Completed,SPE0197
448182,Completed,CRU0045
354568,Completed,LAC0206
448325,Completed,SYN0120
448364,Completed,ZAG0024
448562,Completed,NEA0003
448598,Completed,WDT0312
448598,Completed,SYN0181
448604,Completed,SAM0069
448615,Completed,STM0095
448637,Completed,WDT0345
448711,Completed,APP2546
448742,Completed,CRU0016-2
448742,Completed,SAM0068
448742,Completed,OWC0001
448906,Completed,PAC2187
448906,Completed,APP2195
448906,Completed,WDT0177
448906,Completed,WDT0342
449154,Completed,LGE0038
449179,Completed,ELG0034
449189,Completed,APP1184
449201,Completed,PAR0062
449215,Completed,APP2068
449220,Completed,APP1184
449179,Completed,PAC1394
449179,Completed,ELG0032
449366,Completed,RAI0001
449416,Completed,APP2558
449421,Completed,ELG0039
449498,Completed,TOS0016
449521,Completed,APP1973
449565,Completed,APP0656
449599,Completed,ELA0014
449777,Completed,SEA0047
449777,Completed,KIN0129
449799,Completed,PAC1361
449841,Completed,APP0660
448711,Completed,APP0921
450114,Completed,IFX0028
450311,Completed,PIE0003
450347,Completed,STM0032
450399,Completed,SAT0013
450407,Completed,SPH0015
450407,Completed,SPH0017
450626,Completed,WDT0232
450634,Completed,APP1459-A
450675,Completed,SAM0068
451716,Completed,MUJ0008
429690,Completed,APP2502
451942,Completed,OLL0017
452102,Completed,OWC0068-2
452193,Completed,DJI0013
452225,Completed,ALL0004
452407,Completed,APP1184
452507,Completed,ALL0004
452280,Completed,SAM0068
452605,Completed,IFX0147
452280,Completed,NTE0007
452280,Completed,SAM0067
452280,Completed,ZAG0026
452625,Completed,LIF0142
452625,Completed,OTT0169
452765,Completed,IOT0001
452787,Completed,APP1964
453010,Completed,WAC0184
453010,Completed,WAC0193
453076,Completed,APP2238
453082,Completed,APP1184
453093,Completed,OTT0170
453093,Completed,OTT0169
453113,Completed,PAC2113
453175,Completed,XDO0043
453180,Completed,OWC0007
453010,Completed,ELA0032
453010,Completed,ELA0033
453257,Completed,HTE0002
453380,Completed,IFX0026
453535,Completed,LGE0034
454429,Completed,APP2472
454465,Completed,JBL0117
454485,Completed,OWC0094
454514,Completed,OWC0129
454544,Completed,PAC1940
454636,Completed,CRU0045
454637,Completed,APP2082
454637,Completed,APP2143
454695,Completed,OWC0220-2
453333,Completed,DLL0029
454967,Completed,LAC0230
455577,Completed,APP1964
455660,Completed,NTE0022
455792,Completed,OTT0174
455805,Completed,SEA0047
455805,Completed,TOS0012
455912,Completed,ZAG0028
456570,Completed,OWC0256
456571,Completed,OWC0036-2
456686,Completed,PAC2127
456918,Completed,NTE0026
456948,Completed,LAC0179-A
457140,Completed,APP1916
457245,Completed,JBL0092
457258,Completed,OWC0036-2
457258,Completed,MOS0076
457258,Completed,MUV0036
457307,Completed,NOM0018
457541,Completed,APP1184
457686,Completed,SPH0014
457686,Completed,SPH0018
457686,Completed,SPH0016
457686,Completed,SPH0017
457686,Completed,SPH0015
457693,Completed,LAC0192
457938,Completed,LAC0227
457938,Completed,SAN0156
458054,Completed,AKI0022
458125,Completed,CRU0034-2
458383,Completed,PIE0025
458600,Completed,APP0525
458652,Completed,EVU0009
458874,Completed,TIG0018
459041,Completed,WAC0232
459088,Completed,SEA0100
459495,Completed,IFX0068
459624,Completed,CRU0047
459624,Completed,CRU0026-2
459624,Completed,OWC0007
459680,Completed,MUJ0028
455654,Completed,WAC0214
459880,Completed,LGE0057
459930,Completed,APP1980
460017,Completed,ELG0043
454959,Completed,CRU0048-2
460138,Completed,APP1916
460188,Completed,APP2483
460213,Completed,APP1916
460182,Completed,APP2472
460182,Completed,APP1184
460182,Completed,XDO0041
460274,Completed,TCH0005
460376,Completed,APP2531
460409,Completed,PIE0034
460457,Completed,LAC0179
460513,Completed,BOS0055
460601,Completed,APP2471
460601,Completed,ZAG0028
460643,Completed,JBL0090
460689,Completed,MOS0148
460689,Completed,BEL0219
460689,Completed,ADN0047
460730,Completed,EVU0008
460730,Completed,BEL0305
460744,Completed,BNQ0047
460795,Completed,WAC0215
460804,Completed,WDT0134
460689,Completed,APP0393
460852,Completed,IFX0175
460853,Completed,APP2233
460912,Completed,PAC0616
460964,Completed,ZAG0028
460964,Completed,SPE0206
461009,Completed,JBL0101
461179,Completed,APP1184
461179,Completed,APP1014
461183,Completed,APP1690
461183,Completed,BEL0280
461183,Completed,BEL0320
461183,Completed,APP2536
461195,Completed,ELA0043
461251,Completed,WDT0364
461253,Completed,BOS0037
461476,Completed,ZAG0026
461570,Completed,OWC0086-2
461689,Completed,APP2497
461693,Completed,PHI0050
461693,Completed,PHI0056
461693,Completed,PHI0070
461700,Completed,APP2111
461700,Completed,APP1215
461872,Completed,APP2478
462562,Completed,WDT0134
462663,Completed,APP1037
462826,Completed,OWC0082
462826,Completed,NTE0016
462900,Completed,BEZ0151
462663,Completed,APP2060
459655,Completed,APP2484
462826,Completed,APP1210
463350,Completed,APP2477
463373,Completed,WAC0048
463462,Completed,AP20258
463495,Completed,AP20258
463538,Completed,AP20258
463541,Completed,CRU0045
463572,Completed,WAC0165
463637,Completed,APP0431
463824,Completed,LAC0204
463876,Completed,JBL0091
463967,Completed,MAT0003
464041,Completed,SPE0162
464041,Completed,WOE0001
464115,Completed,NTE0020
464145,Completed,SAT0047
464205,Completed,APP1184
464252,Completed,REP0232
464280,Completed,BOS0037
464321,Completed,AP20258
464459,Completed,LGE0030
464564,Completed,SAN0141
464564,Completed,WDT0135
464599,Completed,WAC0165
464677,Completed,SAN0129
464677,Completed,APP2503
464841,Completed,BEZ0185
464950,Completed,APP1184
465041,Completed,SEA0104
465169,Completed,PAC1394
465173,Completed,SAT0034
465173,Completed,GTE0008
461294,Completed,BOS0055
465177,Completed,OWC0054
461294,Completed,CRU0044
465187,Completed,NKI0006
465192,Completed,LAC0238
465187,Completed,BOS0055
465204,Completed,THU0007
465262,Completed,GRT0444
465405,Completed,OWC0256
465421,Completed,BEL0362
465476,Completed,WDT0352
465482,Completed,STA0036
465537,Completed,WAC0169
461675,Completed,OWC0046
461675,Completed,OWC0123
465584,Completed,WAC0167
465601,Completed,CRU0045
465617,Completed,SAT0052
465682,Completed,BOS0060
465698,Completed,DLL0049
463903,Completed,APP1077
465772,Completed,QNA0162
465873,Completed,JBL0092
465889,Completed,APP1208
465889,Completed,APP0432
465287,Completed,WDT0349
465959,Completed,APP2484
466028,Completed,IFX0175
466033,Completed,LAC0175
466033,Completed,APP1208
466099,Completed,APP1669
466107,Completed,APP2484
466151,Completed,APP1184
466163,Completed,BEL0368
466163,Completed,SAT0048
466184,Completed,JBL0117
466331,Completed,JBL0101
466333,Completed,AP20109
466359,Completed,AP20258
466414,Completed,NTE0111
466414,Completed,TOS0012
466431,Completed,DJI0013
466515,Completed,BEL0289
466515,Completed,BEL0304
464800,Completed,JBL0114
466815,Completed,BOS0017
466914,Completed,NTE0039
467011,Completed,JBL0092
467114,Completed,APP2483
467211,Completed,APP2484
467246,Completed,OWC0040-2
467273,Completed,MOS0219
467348,Completed,HAR0010
467353,Completed,APP2081
467363,Completed,PAC2111
467353,Completed,SAT0064
467412,Completed,SYN0173
467463,Completed,ELA0017
467469,Completed,JBL0101
467473,Completed,PRY0004
467496,Completed,JAB0010
467516,Completed,MIN0005
467553,Completed,IFX0029
467560,Completed,PAC2214
467571,Completed,SPH0011
467578,Completed,MIN0005
467578,Completed,OTT0135
467596,Completed,MUJ0026
467662,Completed,SYN0172
467662,Completed,APP2487
467662,Completed,WDT0177
467704,Completed,SAN0092
467766,Completed,TCH0006
467848,Completed,NTE0007
467848,Completed,WDT0376
467766,Completed,MIN0005
467856,Completed,APP2483
467878,Completed,LAC0175
467878,Completed,SAT0048
467912,Completed,APP2483
468017,Completed,TCH0007
468061,Completed,APP2491
468061,Completed,APP2526
467598,Completed,BEL0175
468159,Completed,APP2258
468198,Completed,ADN0037
468198,Completed,SAN0092
468411,Completed,SAT0027
468597,Completed,APP2492
468608,Completed,AP20258
468962,Completed,LAC0175
469035,Completed,WDT0350
469079,Completed,WAC0217
469226,Completed,PAC2471
469237,Completed,ZAG0030
469329,Completed,PAC2471
469338,Completed,PAC2471
469384,Completed,PAC2471
469399,Completed,ZAG0030
469447,Completed,PAC2471
469459,Completed,ZAG0030
469472,Completed,CRU0016-2
469494,Completed,WAC0169
469495,Completed,PAC2471
469497,Completed,ZAG0030
469500,Completed,PAC2471
469506,Completed,PAC2471
469526,Completed,PAC2471
469536,Completed,CRU0025-2
469542,Completed,DLL0006
469650,Completed,CRU0045
469800,Completed,ZAG0030
469855,Completed,SEA0100
469878,Completed,ZAG0030
469920,Completed,CRU0045
469993,Completed,LIF0097
470014,Completed,BEL0368
470014,Completed,APP2493
470017,Completed,PAC2471
470064,Completed,WDT0243
470111,Completed,PAC2471
470149,Completed,ZAG0030
470227,Completed,PAC2471
470274,Completed,PAC2471
464832,Completed,APP2553
464832,Completed,BEL0234
470554,Completed,CRU0053-2
470569,Completed,LAC0165
470593,Completed,WAC0204
470643,Completed,APP2069
470699,Completed,APP1780
470719,Completed,APP2484
470743,Completed,LAC0200
470845,Completed,CRU0045
470881,Completed,APP2484
470900,Completed,APP0241
471013,Completed,APP2484
471081,Completed,BEA0072
471250,Completed,LAC0218
471324,Completed,APP2471
471361,Completed,WAC0225
471370,Completed,NES0006
471489,Completed,APP2515
471489,Completed,JBL0133
469758,Completed,ELA0032
470501,Completed,SPE0202
470501,Completed,OTT0169
471844,Completed,LAC0221
471861,Completed,BOS0028
471933,Completed,APP1913
471933,Completed,APP0337
471994,Completed,STA0031
472086,Completed,TPL0026
465482,Completed,LMP0020
472223,Completed,PRY0006
472223,Completed,PRY0003
472255,Completed,APP2539
472352,Completed,APP2064
472489,Completed,BEA0066
472591,Completed,WDT0360
472620,Completed,NKI0009
472620,Completed,TPL0015
472620,Completed,SAT0044
472916,Completed,SPE0195
473041,Completed,APP1215
473062,Completed,IKM0009
473142,Completed,SPH0015
473142,Completed,SPH0016
473174,Completed,LOG0146
473174,Completed,MAT0004
473212,Completed,APP2113
473219,Completed,APP2081
473267,Completed,IKM0058
473269,Completed,TPL0022
473299,Completed,APP0692
473299,Completed,APP0979
473311,Completed,SNA0061
473219,Completed,APP0692
473332,Completed,SXA0014
472620,Completed,ICA0079
472620,Completed,MAC0120
472620,Completed,OWC0206
472620,Completed,TWS0098
470684,Completed,WAC0165
378020,Completed,LAC0227
471219,Completed,APP2483
471219,Completed,APP1184
471219,Completed,ELA0042
424923,Completed,PAC0510
389227,Completed,LAC0230
392327,Completed,CRU0054
473338,Completed,APP2495
473748,Completed,SPH0007
473830,Completed,OTT0171
473904,Completed,OTT0163
473905,Completed,APP2557
474254,Completed,CRU0015-2
474337,Completed,PUR0151
474372,Completed,APP2483
474445,Completed,MIN0006
474542,Completed,LAC0195
474589,Completed,MOS0185
474639,Completed,PAR0072
474658,Completed,APP2473
474374,Completed,APP1641
474812,Completed,APP2066
474894,Completed,PAR0072
475170,Completed,STM0095
475184,Completed,APP1973
475203,Completed,WAC0229
475207,Completed,WAC0192
475280,Completed,TUC0269-A
475337,Completed,LAC0218
475359,Completed,WAC0163
475313,Completed,TRN0002
475461,Completed,JBL0101
475514,Completed,PRY0006
475654,Completed,SAT0073
475739,Completed,SPH0015
475825,Completed,LAC0176
475573,Completed,APP2553
475863,Completed,APP1129
475934,Completed,MAT0003
475934,Completed,OWC0230
475987,Completed,SXA0002
476077,Completed,OSM0001
476123,Completed,TRK0003
476026,Completed,SAT0012
476026,Completed,TWS0042
476026,Completed,SAM0064
475184,Completed,APP2483
476345,Completed,APP1960
476530,Completed,AP20154
476534,Completed,LAC0176
476534,Completed,ALL0002
476553,Completed,MIN0005
476447,Completed,IFX0175
476649,Completed,LAC0204
476401,Completed,JBL0101
475694,Completed,AP20401
476933,Completed,APP2484
477154,Completed,PAC2289
477166,Completed,APP2479
477209,Completed,AP20398
477218,Completed,SAN0129
477249,Completed,WAC0161
477306,Completed,IFX0028
475573,Completed,NKI0009
477392,Completed,APP1132
477412,Completed,APP2246
477568,Completed,OWC0153
477601,Completed,JAB0034
477602,Completed,SPH0026
477601,Completed,CRU0044
477536,Completed,AP20418
477628,Completed,NEA0014
477669,Completed,AKI0019
477669,Completed,OWC0098
477677,Completed,LAC0148
477741,Completed,JBL0091
477743,Completed,PAC2289
477856,Completed,AP20435
477891,Completed,APP1113
477896,Completed,NTE0013
477948,Completed,APP2117
477948,Completed,APP2155
477948,Completed,TUC0316
477948,Completed,APP1215
477974,Completed,GRT0346
477986,Completed,PAC2471
478186,Completed,APP1950
478263,Completed,IOT0016
478271,Completed,XDO0039
478404,Completed,APP0523
478513,Completed,OWC0249
478504,Completed,AP20236
478572,Completed,STM0084
478623,Completed,NTE0007
478675,Completed,OWC0040
478819,Completed,IFX0026
478819,Completed,SEA0094
478917,Completed,APP1960
478925,Completed,DLL0021
475773,Completed,SPE0186
475773,Completed,MAC0136
475773,Completed,JMO0095
478933,Completed,OWC0035-2
478972,Completed,BEL0365
478977,Completed,APP1208
478992,Completed,NES0006
478972,Completed,SHE0037
478977,Completed,MAC0117
478972,Completed,OTT0156
479029,Completed,SEA0033
479051,Completed,GRT0387
479058,Completed,APP1950
479100,Completed,ZAG0030
479133,Completed,APP0921
479199,Completed,TPL0024
479222,Completed,PAC2130
479252,Completed,CRU0053
479305,Completed,SAM0067
479408,Completed,SYN0105
479408,Completed,WDT0177
479671,Completed,PAC2471
479671,Completed,BEL0365
479706,Completed,CRU0047
479706,Completed,CRU0026-2
479708,Completed,SPH0015
479706,Completed,TUC0302
479706,Completed,OWC0007
479761,Completed,WAC0165
479867,Completed,JBL0117
479910,Completed,WAC0166
479649,Completed,TOS0012
479932,Completed,IFX0021
479942,Completed,NTE0048
479945,Completed,BEL0368
480038,Completed,IFX0042
480045,Completed,LAC0224
480051,Completed,FIB0002
480051,Completed,FIB0005
480108,Completed,DLL0048
480116,Completed,CRU0044
480126,Completed,XDO0039
480179,Completed,CRU0026-2
480238,Completed,OWC0035-2
479988,Completed,GTE0063
480289,Completed,CRU0045
480335,Completed,APP2497
478933,Completed,NTE0026
480585,Completed,PHI0080
480623,Completed,BEL0365
480628,Completed,SAT0055
480709,Completed,JMO0095
480709,Completed,OTT0164
480739,Completed,MAT0004
480709,Completed,OTT0171
480790,Completed,OWC0255
480815,Completed,WAC0166
480903,Completed,DVI0004
481059,Completed,APP0921
481059,Completed,TRN0002
481059,Completed,BEL0192
481088,Completed,DLL0050
481146,Completed,APP1973
481211,Completed,SAN0129
481255,Completed,APP2260
481112,Completed,SXA0007
481376,Completed,APP0403
481376,Completed,IKM0009
481452,Completed,NKI0010
481498,Completed,APP2479
481581,Completed,OWC0054
481603,Completed,OWC0262
481801,Completed,APP2066
481820,Completed,SPE0202
481848,Completed,SAM0068
481851,Completed,APP2485
481848,Completed,CRU0026-2
481911,Completed,APP2486
481662,Completed,APP2486
481662,Completed,APP2498
481662,Completed,APP1184
481934,Completed,MIN0005
482007,Completed,SAM0068
482423,Completed,APP1184
482408,Completed,APP2502
482740,Completed,POL0007
482746,Completed,OTT0126
482905,Completed,MAT0004
482906,Completed,NOM0017
481624,Completed,IFX0030
483060,Completed,APP2484
483060,Completed,HOC0015
483110,Completed,CRU0016-2
483112,Completed,APP1972
483511,Completed,WDT0335
483511,Completed,WDT0177
483526,Completed,APP2486
483572,Completed,ALL0009
483572,Completed,ALL0003
483572,Completed,ALL0007
483647,Completed,NTE0058
483948,Completed,OWC0007
483948,Completed,CRU0045
483986,Completed,LAC0180
483986,Completed,SAT0058
484022,Completed,BOS0049
484292,Completed,APP1967
484419,Completed,APP1193
484552,Completed,ZAG0016
484701,Completed,APP0692
485060,Completed,BOS0054
485060,Completed,BOS0048
485152,Completed,WDT0364
485180,Completed,TOS0012
485356,Completed,IFX0175
485446,Completed,PUR0133
485410,Completed,DLL0049
485446,Completed,LGE0035
485454,Completed,TUC0200
484533,Completed,SPH0018
485518,Completed,NTE0007
485550,Completed,SAM0067
485550,Completed,OWC0048
484533,Completed,SPH0015
485605,Completed,APP2485
485615,Completed,APP0903
485665,Completed,APP2483
485685,Completed,APP1960
485699,Completed,IFX0025
485819,Completed,TOS0016
485843,Completed,PAC2287
485843,Completed,TUC0248
485843,Completed,SAT0025
485843,Completed,TUC0201
480422,Completed,APP2486
480422,Completed,APP1184
480422,Completed,OTT0169
485798,Completed,IFX0146
486477,Completed,APP2483
486509,Completed,WAC0048-A
486513,Completed,APP0921
486513,Completed,APP0692
486513,Completed,APP0979
486689,Completed,BEL0267
486774,Completed,IFX0017
486774,Completed,IFX0020
486962,Completed,PAC2226
487094,Completed,SAT0004
484782,Completed,BEA0072
487650,Completed,APP2631
487650,Completed,APP0656
487747,Completed,APP2234
487841,Completed,PHI0066
487794,Completed,APP2486
487880,Completed,SAT0004
487940,Completed,APP2483
483949,Completed,SAT0066
476118,Completed,APP2484
488160,Completed,ZAG0026
488455,Completed,SYN0105
488455,Completed,WDT0243
488477,Completed,SAN0170
488477,Completed,WDT0309
488488,Completed,WDT0135
488488,Completed,SYN0120
483949,Completed,APP0656
487764,Completed,WDT0177
488698,Completed,APP1669
488701,Completed,CRU0017
488747,Completed,APP1184
484268,Completed,APP2205
484268,Completed,APP0656
488928,Completed,IFX0175
489200,Completed,ZAG0026
489310,Completed,LOG0234
489346,Completed,WAC0203
489418,Completed,LAC0206
489418,Completed,LAC0195
489423,Completed,HOC0016
489457,Completed,APP0989
489615,Completed,CRU0053-2
489668,Completed,BEL0365
489761,Completed,PAC0617
489834,Completed,ZAG0026
489983,Completed,WAC0168
489998,Completed,IFX0175
490084,Completed,APP1962
490237,Completed,MAT0003
490321,Completed,NTE0015
490450,Completed,APP2067
490492,Completed,LAC0184
490759,Completed,SAT0004
490942,Completed,ZAG0026
491165,Completed,SAT0009
486867,Completed,APP2484
486867,Completed,OTT0171
491295,Completed,SEA0038
491372,Completed,AP20280
491415,Completed,APP2485
491427,Completed,SAN0190
491682,Completed,BOS0034
491909,Completed,WAC0222-A
490759,Completed,PAC2072
491931,Completed,APP2069
491947,Completed,IFX0035
491947,Completed,PAC0616
492062,Completed,LAC0218
492091,Completed,APP2471
492164,Completed,APP1772
492424,Completed,SEA0043
492447,Completed,OWC0086
492545,Completed,MOX0024
492597,Completed,CRU0026-2
492764,Completed,STM0097
492768,Completed,SYN0157
492326,Completed,APP2353
492326,Completed,APP1208
492854,Completed,TOS0012
492854,Completed,TOS0014
492854,Completed,SAN0106
492861,Completed,OWC0249
492912,Completed,PAC2129
492931,Completed,ALL0009
492940,Completed,APP2440
492954,Completed,OWC0250
492957,Completed,PAC2294
492960,Completed,SEA0094
492964,Completed,PAC1206
492988,Completed,BEZ0151
492988,Completed,SAT0051
492988,Completed,SAT0005
493116,Completed,LAC0200
493120,Completed,OWC0018
493179,Completed,MAT0002
493429,Completed,WDT0177
493482,Completed,DLL0049-A
493503,Completed,TUC0336
489281,Completed,ZAG0026
494084,Completed,LAC0148
494358,Completed,BEL0228-A
494358,Completed,SAN0106
494379,Completed,MOS0239
494419,Completed,IFX0175
494422,Completed,APP0693
494503,Completed,OWC0209
494544,Completed,ZAG0026
494548,Completed,WDT0177
494544,Completed,OTT0146-A
494640,Completed,LAC0175
494641,Completed,IKM0046
494714,Completed,DLL0042
495017,Completed,WDT0177
495090,Completed,JBL0139
495180,Completed,APP2239
495196,Completed,LAC0225
495204,Completed,IKM0056
495217,Completed,NIM0001
495033,Completed,SAT0048
495544,Completed,APP0692
495992,Completed,APP1459
495992,Completed,8MO0003
495992,Completed,SAN0184
496055,Completed,NTE0007
496055,Completed,SAM0067
496066,Completed,NOM0015
496086,Completed,FIB0005
496160,Completed,APP1089
496198,Completed,BEL0175
496207,Completed,CRU0054
496303,Completed,TRA0029-A
496369,Completed,SHE0033
496386,Completed,STM0032
496432,Completed,DLL0050
481636,Completed,LGE0026
481636,Completed,MAT0004
496772,Completed,NTE0026
496857,Completed,APP2484
496974,Completed,APP1184
496974,Completed,SAT0073
496805,Completed,PAC2228
497062,Completed,LAC0221
497071,Completed,CRU0026-2
497071,Completed,IFX0035
497229,Completed,PAC2291
497254,Completed,OTT0090
497320,Completed,KOO0001
497352,Completed,ZAG0026
497580,Completed,IFX0174
497600,Completed,ALL0019
497600,Completed,ALL0012
497600,Completed,ALL0015
497608,Completed,ZAG0026
497500,Completed,APP2125
497658,Completed,PAC2134
497658,Completed,APP1913
497826,Completed,OWC0220
497971,Completed,IFX0175
498350,Completed,SAM0065
498357,Completed,SEV0019
498357,Completed,CRU0054
498357,Completed,OWC0047
498538,Completed,MUJ0031
498613,Completed,SNA0060
498613,Completed,BEL0296
498742,Completed,SEA0093
498746,Completed,OWC0147
498831,Completed,BEL0306
498852,Completed,BEL0264
498907,Completed,BEL0264
498917,Completed,BEL0264
498967,Completed,WDT0243
499062,Completed,OWC0220
499191,Completed,LGE0038
499252,Completed,STA0036
499281,Completed,MOP0097
499294,Completed,TWS0107
499316,Completed,OWC0040-2
499336,Completed,APP0657
499379,Completed,TWS0092
499531,Completed,APP1184
499571,Completed,NEA0012
499602,Completed,APP0403
498746,Completed,KIN0154
499715,Completed,IKM0058
499866,Completed,ICA0096
500040,Completed,OWC0036-2
500093,Completed,LAC0225
500168,Completed,PAC2113
500168,Completed,MAT0004
500311,Completed,LAC0219
500311,Completed,OTT0135
500369,Completed,QNA0148
500641,Completed,AP20277
500778,Completed,MAT0002
500778,Completed,APP1209
500795,Completed,QNA0210
500795,Completed,WDT0177
500808,Completed,PAR0056
